CLAVE CT,NOM TURNO,NOMBRE CT,DOMICILIO,ENTRE CALLE ,Y CALLE,LOCALIDAD INEGI, NOMBRE LOCALIDAD,NOMBRE COLONIA,MUNICIPIO CLAVE INEGI,NOMBRE MUNICIPIO,DIRECTOR,CODIGO POSTAL,TELEFONO,CORREO,ZONA ESCOLAR,SECTOR,SOSTENIM.,NOM SOST.,NIVEL,PROGRAMA,LATITUD,LONGITUD
14DPR2970Z,MATUTINO,MELCHOR OCAMPO,CONOCIDO,0,0,19,EL CASTILLO,0,33,DEGOLLADO,FERNANDO PEDRO GUZMAN PEREZ,47980,9371236,gupf_14@hotmail.com,73,6,24,FEDERALIZADO,PRIMARIA,GENERAL,20.3679721,-102.2144444
14DPR2972Y,MATUTINO,NI†O CAMPESINO,MORELOS 1 A,HIDALGO,AVENIDA DEL DEPORTE,27,LABOR DE SOLIS,0,6,AMECA,DAMIAN AGUIAR RAMOS,46700,0,asael017@hotmail.com,18,17,24,FEDERALIZADO,PRIMARIA,GENERAL,20.5665833,-103.9854167
14DPR2973X,VESPERTINO,IGNACIO ALLENDE,HIDALGO 6,0,0,31,MALPASITO,0,6,AMECA,OSCAR RAMIREZ PEREZ,46600,0,ignacioallendemalpasito@hotmail.com,182,17,24,FEDERALIZADO,PRIMARIA,GENERAL,20.5632777,-104.1418612
14DPR2974W,MATUTINO,LA PATRIA,CONOCIDO,0,0,30,EL MAGISTRAL,0,6,AMECA,LORENA AYALA TOPETE,46600,0,lapatriamagistral@hotmail.com,86,17,24,FEDERALIZADO,PRIMARIA,GENERAL,20.4624167,-104.1111946
14DPR2975V,MATUTINO,JOSE MA MORELOS Y PAVON,JUAREZ 142,JALISCO,SINALOA,41,LOS POCITOS,0,6,AMECA,BENJAMIN RODRIGUEZ FIGUEROA,46700,0,14dpr2975v@escuelas.sej.gob.mx,18,17,24,FEDERALIZADO,PRIMARIA,GENERAL,20.5375,-103.9375834
14DPR2977T,MATUTINO,EMILIANO ZAPATA,HIDALGO 22,IGNACIO ZARAGOZA,EMILIANO ZAPATA,1,AMECA,LA ESPERANZA,6,AMECA,JOSE DE JESUS MANCILLAS PE†A,46680,7580201,emilianozapata14dpr2977t@hotmail.com,18,17,24,FEDERALIZADO,PRIMARIA,GENERAL,20.5376986,-104.0256348
14DPR2978S,MATUTINO,MIGUEL HIDALGO Y COSTILLA,LAZARO CARDENAS 36,LOPEZ COTILLA,EMILIANO ZAPATA,19,EL CUIS (EL TASAJO),0,6,AMECA,NOEMI CRISTINA MEZA NARANJO,46700,0,miguel_hidalgo@outlook.com,182,17,24,FEDERALIZADO,PRIMARIA,GENERAL,20.549389,-104.1242221
14DPR2979R,MATUTINO,MIGUEL HIDALGO Y COSTILLA,EMILIANO ZAPATA 2,0,0,25,LA HUERTA DE SAN JAVIER,0,6,AMECA,MONICA GRANADOS COLIMA,46600,0,zonaescolar86@hotmail.com,86,17,24,FEDERALIZADO,PRIMARIA,GENERAL,20.4812222,-104.0090834
14DPR2980G,MATUTINO,MANUEL LOPEZ COTILLA,EMILIANO ZAPATA 30,HIDALGO,0,24,LA HIGUERA,0,6,AMECA,ERIKA NALLELY CONTRERAS SAUCEDO,46600,0,fuchofachiscamotempapas@hotmail.com,182,17,24,FEDERALIZADO,PRIMARIA,GENERAL,20.5442499,-104.0771945
14DPR2981F,MATUTINO,FRANCISCO I MADERO,CONOCIDO,0,0,38,LA PAREJA,0,6,AMECA,SUSANA MERCADO TRUJILLO,46600,0,escuelita_francisco@hotmail.com,182,17,24,FEDERALIZADO,PRIMARIA,GENERAL,20.5963333,-104.2378055
14DPR2983D,MATUTINO,GUADALUPE VICTORIA,CONOCIDO,0,0,14,BUENOS AIRES,0,33,DEGOLLADO,FRANCISCO JARA RODRIGUEZ,47980,0,14dpr2983d@escuelas.sej.gob.mx,73,6,24,FEDERALIZADO,PRIMARIA,GENERAL,20.3847501,-102.1744167
14DPR2984C,MATUTINO,CONSTITUCION,CONOCIDO,0,0,18,LA CORONILLA,0,6,AMECA,JOSE IGNACIO SALAZAR LUQUIN,46600,0,lacoronillaconstitucion@hotmail.com,86,17,24,FEDERALIZADO,PRIMARIA,GENERAL,20.4792222,-104.0688333
14DPR2985B,MATUTINO,21 DE MARZO,CONOCIDO,0,0,17,EL CERRITO DEL CUIS,0,6,AMECA,OLEGARIO MONCADA JACOBO,46600,0,tin_87563@yahoo.com.mx,182,17,24,FEDERALIZADO,PRIMARIA,GENERAL,20.5523055,-104.1023888
14DPR2987Z,MATUTINO,PORVENIR,EMILIANO ZAPATA 29,AQUILES SERDAN,VENUSTIANO CARRANZA,2,EL AGUACATE,0,37,EL GRULLO,GRISELDO BENITEZ BUENO,48740,0,sanragris@hotmail.com,81,13,24,FEDERALIZADO,PRIMARIA,GENERAL,19.7175278,-104.1491387
14DPR2988Z,MATUTINO,RAMON CORONA,CONOCIDO,0,0,86,SAN NICOLAS DE LOS ESTEVES,0,29,CUQUIO,ANDROMEDA JIMENEZ ORTEGA,45480,0,corithabernay@hotmail.com,63,27,24,FEDERALIZADO,PRIMARIA,GENERAL,21.0713889,-103.0722222
14DPR2989Y,VESPERTINO,VENUSTIANO CARRANZA,CONOCIDO,0,0,83,SAN JOSE DE LOS MOLINA (SAN JOSE DE ARRIBA),0,29,CUQUIO,ANGEL CESAR CARBAJAL DIAZ,45480,0,angelc22@hotmail.com,63,27,24,FEDERALIZADO,PRIMARIA,GENERAL,21.0177777,-103.0838333
14DPR2990N,CONTINUO (JORNADA AMPLIADA),JOSEFA ORTIZ DE DOMINGUEZ,CONOCIDO,0,0,101,EL TEPOZAN,0,29,CUQUIO,ROCIO GARCIA HERNANDEZ,45480,0,ana_gpe.83@hotmail.com,250,27,24,FEDERALIZADO,PRIMARIA,GENERAL,20.8250278,-103.0160555
14DPR2991M,MATUTINO,FRAY BARTOLOME DE LAS CASAS,CONOCIDO,0,0,99,TEPONAHUASCO,0,29,CUQUIO,J. GUADALUPE HERNANDEZ LARA,45480,0,jguadalupelara58@hotmail.com,153,27,24,FEDERALIZADO,PRIMARIA,GENERAL,20.9079445,-103.0398888
14DPR2992L,MATUTINO,RAMON CORONA,LAZARO CARDENAS 631,IGNACIO ALLENDE,FRANCISCO VILLA,1,CHAPALA,PLAZA DE TOROS,30,CHAPALA,SILVIA GOMEZ LOPEZ,45900,7652477,ramon.coronachapala@gmail.com,10,11,24,FEDERALIZADO,PRIMARIA,GENERAL,20.299298,-103.193645
14DPR2993K,MATUTINO,BENITO JUAREZ,CONOCIDO,0,0,110,LA VILLITA,0,29,CUQUIO,JORGE LUIS SANCHEZ ESCOBEDO,45480,0,irvingyahir@hotmail.com,63,27,24,FEDERALIZADO,PRIMARIA,GENERAL,20.9846111,-103.0635277
14DPR2995I,MATUTINO,GABINO BARREDA,CONOCIDO,0,0,58,LOS MEZQUITES,0,29,CUQUIO,NORA GABRIELA MACIAS BARRIOS,45480,0,mfd_5907@hotmail.com,153,27,24,FEDERALIZADO,PRIMARIA,GENERAL,21.0407222,-102.9692221
14DPR2997G,MATUTINO,ADOLFO LOPEZ MATEOS,CONOCIDO,0,0,71,SAN IGNACIO (EL TRABUCO),0,31,CHIMALTITAN,CECILIA BRAMASCO PALACIOS,46300,0,anna_3_beaty@hotmail.com,53,1,24,FEDERALIZADO,PRIMARIA,GENERAL,21.7365832,-103.7931944
14DPR2998F,MATUTINO,NI†OS HEROES,CONOCIDO,0,0,167,LA ESPERANZA (EL RANCHITO),0,29,CUQUIO,JEZABEL GUADALUPE ARTEAGA VARGAS,45480,0,nenzy@live.com.mx,250,27,24,FEDERALIZADO,PRIMARIA,GENERAL,20.8808057,-103.0231945
14DPR2999E,MATUTINO,VENUSTIANO CARRANZA,CONOCIDO,0,0,29,EL CUATRO,0,29,CUQUIO,BETINA CAMPOS RODRIGUEZ,45480,0,jeza_artevar@hotmail.com,250,27,24,FEDERALIZADO,PRIMARIA,GENERAL,20.8562501,-103.0259722
14DPR3000U,CONTINUO (JORNADA AMPLIADA),FERNANDO MONTES DE OCA,CONOCIDO,0,0,19,CARRICILLO,0,29,CUQUIO,VICENTE LEPE ALONSO,45480,0,lepealonso@hotmail.com,153,27,24,FEDERALIZADO,PRIMARIA,GENERAL,21.0027223,-102.9466111
14DPR3002S,MATUTINO,FRANCISCO I MADERO,CONOCIDO,0,0,20,LOS CERRITOS,0,31,CHIMALTITAN,MARCOS MANUEL ADAME DURON,46300,0,elcofe12@hotmail.com,53,1,24,FEDERALIZADO,PRIMARIA,GENERAL,21.7335277,-103.6314166
14DPR3003R,MATUTINO,PEDRO MORENO,CONOCIDO,0,0,3,AGUA CALIENTE,0,31,CHIMALTITAN,AARON YA†EZ SOLIS,46300,0,hhyasa@live.com.mx,53,1,24,FEDERALIZADO,PRIMARIA,GENERAL,21.7726667,-103.7884444
14DPR3004Q,MATUTINO,NICOLAS BRAVO,CONOCIDO,0,0,76,LA QUEMADA DE TATEPOSCO,0,29,CUQUIO,JOSE ALBERTO VILLASE†OR OCHOA,45480,0,nenzy@live.com.mx,250,27,24,FEDERALIZADO,PRIMARIA,GENERAL,20.8618333,-103.0613332
14DPR3005P,VESPERTINO,JOSE MA PINO SUAREZ,CONOCIDO,0,0,74,PUERTO DE TATEPOSCO,0,29,CUQUIO,MA. EDUVIGES MINERO MU†OZ,45480,0,sahily-partida@hotmail.com,250,27,24,FEDERALIZADO,PRIMARIA,GENERAL,20.8550833,-103.0889444
14DPR3007N,VESPERTINO,EMILIANO ZAPATA,CONOCIDO,0,0,102,EL TERRERO,0,29,CUQUIO,JORGE OCTAVIO FONSECA GUZMAN,45480,0,taviomon@hotmail.com,153,27,24,FEDERALIZADO,PRIMARIA,GENERAL,20.9586388,-102.9659165
14DPR3008M,MATUTINO,EMILIANO ZAPATA,CONOCIDO,0,0,25,CONTLA,0,29,CUQUIO,SARA ESTHER GUTIERREZ CAAMAL,45480,0,supervisionzona63@hotmail.com,63,27,24,FEDERALIZADO,PRIMARIA,GENERAL,21.0080554,-103.0451109
14DPR3010A,MATUTINO,PEDRO OGAZON,CONOCIDO,0,0,30,CHONACATE,0,31,CHIMALTITAN,GILBERTO GONZALEZ ABASCAL,46300,0,gil_ga67@hotmail.com,53,1,24,FEDERALIZADO,PRIMARIA,GENERAL,21.7451945,-103.595861
14DPR3011Z,MATUTINO,NUEVA REFORMA,CONOCIDO,0,0,24,COCUASCO,0,31,CHIMALTITAN,MARIA ESTHER SALAS LEDESMA,46300,34661990,yadhira47@hotmail.com,53,1,24,FEDERALIZADO,PRIMARIA,GENERAL,21.8350278,-103.6446944
14DPR3012Z,MATUTINO,20 DE NOVIEMBRE,CONOCIDO,0,0,52,LOS LLANOS,0,29,CUQUIO,REBECA MARTINEZ GONZALEZ,45480,0,maestrarebe2010@hotmail.com,251,27,24,FEDERALIZADO,PRIMARIA,GENERAL,20.955799,-103.139759
14DPR3013Y,MATUTINO,ADOLFO LOPEZ MATEOS,CONOCIDO,0,0,49,EL LLANO DE BARAJAS,0,29,CUQUIO,LILIANA GUZMAN GONZALEZ,45480,0,guglylatina85@hotmail.com,250,27,24,FEDERALIZADO,PRIMARIA,GENERAL,20.8757778,-103.0373331
14DPR3014X,MATUTINO,CUAUHTEMOC,AVENIDA RAMON CORONA 126,INDEPENDENCIA,SAN JOSE,2,AJIJIC,SAN ANTONIO TLAYACAPAN,30,CHAPALA,XOCHITL MEDINA CORONA,45915,7662325,xochitlmedc@gmail.com,10,11,24,FEDERALIZADO,PRIMARIA,GENERAL,20.293614,-103.24131
14DPR3015W,MATUTINO,RICARDO FLORES MAGON,MARIANO ANGELES 52,JUAREZ,CANAL DE ATEQUIZA,3,ATOTONILQUILLO,0,30,CHAPALA,MAXIMO BEDOLLA RAMIREZ,45930,7370319,floresmagon_1966@hotmail.com,10,11,24,FEDERALIZADO,PRIMARIA,GENERAL,20.3934052,-103.123761
14DPR3016V,MATUTINO,TIERRA Y LIBERTAD,CONOCIDO,0,0,5,LOS ARCOS,0,29,CUQUIO,MARIA  DE LOS ANGELES VENEGAS RODRIGUEZ,45480,0,vangeles57@yahoo.com,63,27,24,FEDERALIZADO,PRIMARIA,GENERAL,21.0655556,-103.0327778
14DPR3017U,MATUTINO,EMILIANO ZAPATA,CONOCIDO,0,0,3,EL AGUACATE,0,29,CUQUIO,ELISEO HUMBERTO ALEJO JARA,45480,0,ale_lya_may@hotmail.es,250,27,24,FEDERALIZADO,PRIMARIA,GENERAL,20.8976668,-103.0666112
14DPR3018T,MATUTINO,MIGUEL HIDALGO Y COSTILLA,JUAREZ 9,0,0,24,PALO BLANCO,0,37,EL GRULLO,SALVADOR GODINES RICO,48750,3873508,movidas_cambero@hotmail.com,81,13,24,FEDERALIZADO,PRIMARIA,GENERAL,19.7432777,-104.1780834
14DPR3020H,VESPERTINO,OTILIO MONTA†O,PROLONGACION VALLARTA,0,0,1,CONCEPCION DE BUENOS AIRES,0,26,CONCEPCION DE BUENOS AIRES,CESAR OCTAVIO JARAMILLO SORIA,49170,4260121,jaras1@hotmail.es,121,10,24,FEDERALIZADO,PRIMARIA,GENERAL,19.9736322,-103.2578425
14DPR3024D,MATUTINO,IGNACIO B PAMPLONA,CONSTANTINO CAVAFIS 6117,LUDOVICO ARIOSTO,GASTON LEROUX,1,ZAPOPAN,LOMAS UNIVERSIDAD,120,ZAPOPAN,MA. YOLANDA REBOLLAR SOLANO,45029,0,rese-alf.65@hotmail.com,179,25,24,FEDERALIZADO,PRIMARIA,GENERAL,20.68544,-103.434391
14DPR3025C,MATUTINO,PLAN DE AYALA,OTILIO MONTA†O,18 DE ABRIL,LUIS ECHEVERRIA,1,LA HUERTA,LA HUERTA (ZONA CENTRO),43,LA HUERTA,RAFAEL SANCHEZ DELGADO,48850,3840080,rafael_sanchdel@hotmail.com,35,14,24,FEDERALIZADO,PRIMARIA,GENERAL,19.4872205,-104.645349
14DPR3026B,MATUTINO,XICOTENCATL,CONOCIDO,0,0,5,EL AMARILLO,0,5,AMATITAN,SURAYA ZEPEDA MELENDREZ,45380,0,isi_adams@hotmail.com,120,16,24,FEDERALIZADO,PRIMARIA,GENERAL,20.9136944,-103.7249446
14DPR3027A,MATUTINO,GREGORIO TORRES QUINTERO,CARRETERA TALA KM. 30,0,0,69,EMILIANO ZAPATA,0,9,EL ARENAL,ALBA JOVITA CERVANTES VALDERRAMA,45185,0,14dpr3027a@escuelas.sej.gob.mx,120,16,24,FEDERALIZADO,PRIMARIA,GENERAL,20.7181945,-103.6294444
14DPR3028Z,VESPERTINO,FRANCISCO JAVIER MINA,HIDALGO 70,0,0,6,SANTA CRUZ DEL ASTILLERO,0,9,EL ARENAL,MIGUEL ANGEL RODRIGUEZ FLORES,45360,0,martha_rodriguezaldana@hotmail.com,120,16,24,FEDERALIZADO,PRIMARIA,GENERAL,20.7436945,-103.6400278
14DPR3030O,MATUTINO,GABRIELA MISTRAL,HUMBERTO MENESES 52,ANDADOR CHARLY,0,1,AMATITAN,0,5,AMATITAN,MIGUEL ANGEL RODRIGUEZ FLORES,45380,0,martha_rodriguezaldana@hotmail.com,120,16,24,FEDERALIZADO,PRIMARIA,GENERAL,20.83906,-103.72884
14DPR3031N,VESPERTINO,FRANCISCO J MUJICA,LUIS MONROY,ANDRES MAZARIEGO,ARTES PLASTICAS,1,TLAQUEPAQUE,MIRAVALLE INFONAVIT,98,SAN PEDRO TLAQUEPAQUE,JOSE DE JESUS BERROSPE DIAZ,45599,10786916,14dpr3031n@escuelas.sej.gob.mx,85,19,24,FEDERALIZADO,PRIMARIA,GENERAL,20.6121287,-103.3515608
14DPR3032M,CONTINUO (JORNADA AMPLIADA),IGNACIO ZARAGOZA,MANUEL CARRILLO 36,TEPIC,0,1,MAGDALENA,0,55,MAGDALENA,FRANCISCO DONACIANO SANCHEZ BECERRA,46470,0,reyfdsb@hotmail.com,11,16,24,FEDERALIZADO,PRIMARIA,GENERAL,20.9106355,-103.9896233
14DPR3034K,VESPERTINO,PEDRO MORENO,CENTENARIO,0,0,1,TUXCACUESCO,0,106,TUXCACUESCO,SIMON PONCE AMBRIZ,48770,0,jalisnay@gmail.com,244,12,24,FEDERALIZADO,PRIMARIA,GENERAL,19.695127,-103.980238
14DPR3036I,MATUTINO,TATA LAZARO,AVENIDA LAZARO CARDENAS,FRANCISCO VILLA,MIGUEL ALEMAN,1,TONALA,JAUJA,101,TONALA,MARTHA ROSA MARIA GARCIA,45400,0,asorboga@hotmail.com,171,24,24,FEDERALIZADO,PRIMARIA,GENERAL,20.5812221,-103.2253294
14DPR3037H,VESPERTINO,FRANCISCO VILLA,PROLONGACION AVENIDA BENITO JUAREZ,ABASOLO,LAS MORITAS,1,TUXPAN,0,108,TUXPAN,MARIA LETICIA FIGUEROA CARBAJAL,49800,0,esc.claudiocortes@hotmail.es,191,9,24,FEDERALIZADO,PRIMARIA,GENERAL,19.5496723,-103.368805
14DPR3038G,MATUTINO,LINO RUIZ AREVALO,SANTA RITA,PROLONGACION 8 DE JULIO,SANTA VIRGINIA,1,TLAQUEPAQUE,NUEVA SANTA MARIA,98,SAN PEDRO TLAQUEPAQUE,LUCIA GUADALUPE LARA REYNA,45530,31354480,bourri_mont@yahoo.com.mx,211,19,24,FEDERALIZADO,PRIMARIA,GENERAL,20.606317,-103.3765911
14DPR3039F,MATUTINO,VENUSTIANO CARRANZA,CONOCIDO,0,0,132,LOS ZAPOTES,0,42,HUEJUQUILLA EL ALTO,MARTIN MARTINEZ TORRES,46000,0,sayula_martin@hotmail.com,100,1,24,FEDERALIZADO,PRIMARIA,GENERAL,22.6404999,-103.9134445
14DPR3040V,NOCTURNO,VALENTIN GOMEZ FARIAS,PRAXEDIS GUERRERO 202,IGNACIO MEJIA,AGUSTIN ALCERRECA,1,GUADALAJARA,RICARDO FLORES MAGON,39,GUADALAJARA,MARTHA GEMA LOPEZ RUELAS,44250,36745555,gema_ruelas@hotmail.com,165,20,24,FEDERALIZADO,PRIMARIA,GENERAL,20.719382,-103.322971
14DPR3042T,VESPERTINO,20 DE NOVIEMBRE,5 DE MAYO 76,0,0,32,SAN SEBASTIAN,0,66,PONCITLAN,AGUSTIN REGALADO MELENDREZ,45950,0,educaciontrabajo_64@hotmail.com,207,8,24,FEDERALIZADO,PRIMARIA,GENERAL,20.3670279,-102.9652221
14DPR3043S,MATUTINO,TENOCHTITLAN,20 DE NOVIEMBRE 194,RAMON CORONA,CALLEJON VERACRUZ,1,TOMATLAN,AZTECA,100,TOMATLAN,LETICIA RODRIGUEZ ZEPEDA,48450,2985548,lety_r19@hotmail.com,124,15,24,FEDERALIZADO,PRIMARIA,GENERAL,19.9381371,-105.2445103
14DPR3045Q,CONTINUO (JORNADA AMPLIADA),MARCELINO GARCIA BARRAGAN,ADOLFO LOPEZ MATEOS,MORELOS,ARROYO,30,SAN ANDRES IXTLAN,0,79,GOMEZ FARIAS,ARTURO EUSEBIO BARAJAS,49130,4137400,arturo.eusebio@hotmail.com,40,9,24,FEDERALIZADO,PRIMARIA,GENERAL,19.823027,-103.4698403
14DPR3046P,MATUTINO,JUAN ESCUTIA,JAVIER MINA 21,EMILIO CARRANZA,GONZALEZ ORTEGA,34,SANTA CRUZ DE LAS FLORES,0,97,TLAJOMULCO DE ZU†IGA,PEDRO BECERRA FLORES,45640,37960877,juan_escutia_mat@hotmail.com,198,26,24,FEDERALIZADO,PRIMARIA,GENERAL,20.4805619,-103.5029342
14DPR3047O,VESPERTINO,FRANCISCO I MADERO,MADERO BARRIO DE ANALCO,0,0,30,SAN ANDRES IXTLAN,0,79,GOMEZ FARIAS,RAUL GUILLERMO CASTELO RUVALCABA,49130,0,guillermocastelo@supervisores.sej.gob.mx,40,9,24,FEDERALIZADO,PRIMARIA,GENERAL,19.8191667,-103.47
14DPR3048N,VESPERTINO,MARIANO MATAMOROS,CONOCIDO,0,0,60,LA MOJARRA (TANQUE COLORADO),0,29,CUQUIO,ELISEO HUMBERTO ALEJO JARA,45480,0,albertovillasenor1964@hotmail.com,250,27,24,FEDERALIZADO,PRIMARIA,GENERAL,20.84975,-103.0427221
14DPR3049M,VESPERTINO,LAZARO CARDENAS DEL RIO,HIDALGO 161,ALVARO OBREGON,EMILIANO ZAPATA,33,SANTA CRUZ EL GRANDE,0,66,PONCITLAN,J. TRINIDAD FIGUEROA DIAZ,45960,0,14dpr3049m@escuelas.sej.gob.mx,45,8,24,FEDERALIZADO,PRIMARIA,GENERAL,20.3765555,-102.8628889
14DPR3050B,VESPERTINO,ARTURO NU†EZ ABUNDEZ,CONOCIDO,0,0,137,TESCATITAN,0,45,IXTLAHUACAN DEL RIO,CLAUDIA ARELLANO MEDINA,45260,0,14dpr3050b@escuelas.sej.gob.mx,251,27,24,FEDERALIZADO,PRIMARIA,GENERAL,20.8877224,-103.2318054
14DPR3051A,CONTINUO (JORNADA AMPLIADA),VENUSTIANO CARRANZA,CONOCIDO,0,0,6,EJIDO POBLADO ATENQUIQUE,0,108,TUXPAN,MAYRA TERESA SILVA ALCARAZ,49800,0,sanjuandeabajo1@hotmail.com,27,9,24,FEDERALIZADO,PRIMARIA,GENERAL,19.5665,-103.5172777
14DPR3052Z,CONTINUO (JORNADA AMPLIADA),IGNACIO ALDAMA,ENRIQUE GONZALEZ MARTINEZ 125,SOR JUANA INES DE LA CRUZ,ROSARIO CASTELLANOS,1,AUTLAN DE NAVARRO,0,15,AUTLAN DE NAVARRO,JORGE GABRIEL SANDOVAL LEPE,48900,3813094,ignacio_aldama3052z@yahoo.com,203,13,24,FEDERALIZADO,PRIMARIA,GENERAL,19.7623628,-104.3781286
14DPR3246N,MATUTINO,LEONA VICARIO,PROLONGACION DEL VALLE,SANTA ROSA,ALVARO OBREGON,30,SAN FRANCISCO DE ASIS,0,13,ATOTONILCO EL ALTO,JUAN ANTONIO JARA CARDENAS,47755,9317439,jara_cardenas@hotmail.com,208,6,24,FEDERALIZADO,PRIMARIA,GENERAL,20.5971749,-102.5582533
14DPR3248L,VESPERTINO,IGNACIO ALDAMA,CONOCIDO,0,0,34,NUEVO EJIDO CORRAL DE PIEDRA,0,21,CASIMIRO CASTILLO,OMAR CARRANZA LUNA,48930,0,michelle110689@gmail.com,64,14,24,FEDERALIZADO,PRIMARIA,GENERAL,19.635889,-104.4798055
14DPR3249K,VESPERTINO,IGNACIO ZARAGOZA,AGUSTIN PADILLA 240,MIGUEL HIDALGO,ABRAHAM VEGA ARANDA,1,LAGOS DE MORENO,EL GUAYABO,53,LAGOS DE MORENO,ALEJANDRO VALERIO RODRIGUEZ,47470,7423186,valeriorodriguez.alex@hotmail.com,59,2,24,FEDERALIZADO,PRIMARIA,GENERAL,21.3514009,-101.9394629
14DPR3250Z,VESPERTINO,JAIME NUNO,AGUSTIN DE ITURBIDE,EMILIANO ZAPATA,OROZCO Y JIMENEZ,1,LAGOS DE MORENO,EL PANTEON,53,LAGOS DE MORENO,LUCIA MARQUEZ JIMENEZ,47400,0,suspicaz_42@hotmail.com,164,2,24,FEDERALIZADO,PRIMARIA,GENERAL,21.3595839,-101.9394249
14DPR3251Z,VESPERTINO,IGNACIO ZARAGOZA,DOMINGO LOAEZA,VIVIANO DAVALOS,VICENTE RAMIREZ,1,GUADALAJARA,5 DE MAYO,39,GUADALAJARA,REGINA MARQUEZ RAMIREZ,44970,33367182,ecoronado44@hotmail.com,181,19,24,FEDERALIZADO,PRIMARIA,GENERAL,20.6219969,-103.3523506
14DPR3253X,MATUTINO,20 DE NOVIEMBRE,CONOCIDO,0,0,154,EL HIGUERAL,0,43,LA HUERTA,JUAN RAUL BURGARA HERNANDEZ,48850,0,burgara_hernandez@hotmail.com,35,14,24,FEDERALIZADO,PRIMARIA,GENERAL,19.5208889,-104.771639
14DPR3256U,VESPERTINO,MELCHOR OCAMPO,EMILIANO ZAPATA 9,RIO COLORADO,HIDALGO,121,NUEVO FUERTE (LAS LADRILLERAS),0,63,OCOTLAN,FERNANDO ARCINIEGA LUQUIN,47899,0,luquin6636@hotmail.com,22,8,24,FEDERALIZADO,PRIMARIA,GENERAL,20.3376943,-102.7729446
14DPR3258S,VESPERTINO,NI†OS HEROES,AQUILES SERDAN 143,QUINTANA ROO,ZARAGOZA,1,TECALITLAN,0,87,TECALITLAN,ANTONIO MARTINEZ GUZMAN,49900,4180126,doctos_esc139105@hotmail.com,105,9,24,FEDERALIZADO,PRIMARIA,GENERAL,19.4633015,-103.3039292
14DPR3260G,MATUTINO,GUSTAVO DIAZ ORDAZ,CONOCIDO,0,0,297,SANTA BARBARA,0,93,TEPATITLAN DE MORELOS,VERONICA ESMERALDA GUTIERREZ SANCHEZ,47600,0,vegs82@live.com,219,5,24,FEDERALIZADO,PRIMARIA,GENERAL,20.9096388,-102.7171111
14DPR3261F,VESPERTINO,ADOLFO LOPEZ MATEOS,16 DE SEPTIEMBRE 49,FRANCISCO I MADERO,MIGUEL HERNANDEZ,144,SANTA TERESA,0,94,TEQUILA,NELCY LUCERO TAMAYO AVILA,46400,0,aliciagarcia1909@hotmail.com,66,16,24,FEDERALIZADO,PRIMARIA,GENERAL,20.9163333,-103.8917222
14DPR3263D,VESPERTINO,AGUSTIN YA†EZ,PRIMAVERA 1,LERDO DE TEJADA,0,1,TLAJOMULCO DE ZU†IGA,ARCOS DE LA CRUZ,97,TLAJOMULCO DE ZU†IGA,PEDRO BECERRA FLORES,45640,0,agustin_yv@hotmail.com,198,26,24,FEDERALIZADO,PRIMARIA,GENERAL,20.468752,-103.4435503
14DPR3264C,VESPERTINO,20 DE NOVIEMBRE,PRIVADA JAVIER MINA 50,0,0,6,LA CALERA,0,97,TLAJOMULCO DE ZU†IGA,LUIS ABEL AVI†A HERNANDEZ,45670,33368765,zoiliquis@hotmail.com,142,19,24,FEDERALIZADO,PRIMARIA,GENERAL,20.4480556,-103.2529167
14DPR3265B,VESPERTINO,LAZARO CARDENAS DEL RIO,SAN JORGE 425,PRIVADA SAN JORGE,NUEVO MEXICO,1,TLAQUEPAQUE,LAS JUNTAS,98,SAN PEDRO TLAQUEPAQUE,MARIO GARCIA IGLESIAS,45590,36920755,supervision_zona136@hotmail.com,136,18,24,FEDERALIZADO,PRIMARIA,GENERAL,20.6113266,-103.3328581
14DPR3267Z,VESPERTINO,VICENTE GUERRERO,ANTIGUA CARRETERA A CHAPALA,BELLAVISTA,REVOLUCION,1,TLAQUEPAQUE,EL CRUCERO O KM 11,98,SAN PEDRO TLAQUEPAQUE,GUDELIA CADENA PE†A,45618,36060504,vicenteguerrero3267@hotmail.com,199,19,24,FEDERALIZADO,PRIMARIA,GENERAL,20.5814451,-103.331561
14DPR3268Z,MATUTINO,CUAUHTEMOC,CONOCIDO,0,0,569,LA AMARILLERA,0,87,TECALITLAN,JUDYTH CISNEROS GARCIA,49900,31079871,violeta_ss2011@hotmail.com,238,9,24,FEDERALIZADO,PRIMARIA,GENERAL,19.1208333,-103.2538889
14DPR3269Y,MATUTINO,JOSE LOPEZ PORTILLO WEBER,ALLENDE,FRANCISCO I MADERO,ANASTACIO BUSTAMANTE,1,ZAPOPAN,FRANCISCO SARABIA,120,ZAPOPAN,ALBERTO HUERTA COBIAN,45236,36849444,amezcuagp@hotmail.com,20,23,24,FEDERALIZADO,PRIMARIA,GENERAL,20.61065,-103.43173
14DPR3270N,NOCTURNO,JUSTO SIERRA,RAMON CORONA 17,COLON,OCAMPO,1,ZAPOPAN,EL COLLI,120,ZAPOPAN,ISMAEL CASILLAS RODRIGUEZ,45070,0,isma_icr@hotmail.com,186,21,24,FEDERALIZADO,PRIMARIA,GENERAL,20.6473945,-103.4401476
